row_id,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
513,AUS,2021-02-27,30000,30000,0,0.12,0.12,0
514,AUS,2021-02-28,31894,31894,0,0.13,0.13,0
515,AUS,2021-03-01,33702,33702,0,0.13,0.13,0
516,AUS,2021-03-02,41907,41907,0,0.16,0.16,0
517,AUS,2021-03-03,50840,50840,0,0.2,0.2,0
518,AUS,2021-03-04,61008,61008,0,0.24,0.24,0
519,AUS,2021-03-05,71867,71867,0,0.28,0.28,0
520,AUS,2021-03-06,76940,76940,0,0.3,0.3,0
521,AUS,2021-03-07,81345,81345,0,0.32,0.32,0
522,AUS,2021-03-08,86369,86369,0,0.34,0.34,0
523,AUS,2021-03-09,94908,94908,0,0.37,0.37,0
524,AUS,2021-03-10,106200,106200,0,0.42,0.42,0
525,AUS,2021-03-11,125000,125000,0,0.49,0.49,0
526,AUS,2021-03-12,135103,135103,0,0.53,0.53,0
527,AUS,2021-03-13,159294,159294,0,0.62,0.62,0
528,AUS,2021-03-14,162551,0,0,0.64,0,0
529,AUS,2021-03-15,164781,0,0,0.65,0,0
530,AUS,2021-03-16,182437,0,0,0.72,0,0
531,AUS,2021-03-17,203557,0,0,0.8,0,0
532,AUS,2021-03-18,226057,0,0,0.89,0,0
533,AUS,2021-03-19,240754,0,0,0.94,0,0
534,AUS,2021-03-20,253831,0,0,1,0,0
535,AUS,2021-03-21,257019,0,0,1.01,0,0
536,AUS,2021-03-22,282184,0,0,1.11,0,0
537,AUS,2021-03-23,307525,0,0,1.21,0,0
538,AUS,2021-03-24,355254,0,0,1.39,0,0
539,AUS,2021-03-25,408410,0,0,1.6,0,0
540,AUS,2021-03-26,460155,0,0,1.8,0,0
541,AUS,2021-03-27,506465,0,0,1.99,0,0
542,AUS,2021-03-28,511520,0,0,2.01,0,0
543,AUS,2021-03-29,541761,0,0,2.12,0,0
544,AUS,2021-03-30,597523,0,0,2.34,0,0
545,AUS,2021-03-31,670349,0,0,2.63,0,0
546,AUS,2021-04-01,744328,0,0,2.92,0,0
547,AUS,2021-04-02,823611,0,0,3.23,0,0
548,AUS,2021-04-03,828416,0,0,3.25,0,0
549,AUS,2021-04-04,843182,0,0,3.31,0,0
550,AUS,2021-04-05,844309,0,0,3.31,0,0
551,AUS,2021-04-06,854983,0,0,3.35,0,0
552,AUS,2021-04-07,920334,0,0,3.61,0,0
553,AUS,2021-04-08,996145,0,0,3.91,0,0
554,AUS,2021-04-09,1077511,0,0,4.23,0,0
555,AUS,2021-04-10,1138866,0,0,4.47,0,0
556,AUS,2021-04-11,1166568,0,0,4.57,0,0
557,AUS,2021-04-12,1178302,0,0,4.62,0,0
558,AUT,2020-12-27,731,731,0,0.01,0.01,0
559,AUT,2020-12-28,2025,2025,0,0.02,0.02,0
560,AUT,2020-12-29,3643,3643,0,0.04,0.04,0
561,AUT,2020-12-30,4990,4990,0,0.06,0.06,0
562,AUT,2020-12-31,4998,4998,0,0.06,0.06,0
563,AUT,2021-01-01,5001,5001,0,0.06,0.06,0
564,AUT,2021-01-02,5007,5007,0,0.06,0.06,0
565,AUT,2021-01-03,5008,5008,0,0.06,0.06,0
566,AUT,2021-01-04,5123,5123,0,0.06,0.06,0
567,AUT,2021-01-05,6913,6913,0,0.08,0.08,0
568,AUT,2021-01-06,7746,7746,0,0.09,0.09,0
569,AUT,2021-01-07,10920,10920,0,0.12,0.12,0
570,AUT,2021-01-08,23858,23858,0,0.26,0.26,0
571,AUT,2021-01-09,28253,28253,0,0.31,0.31,0
572,AUT,2021-01-10,30464,30464,0,0.34,0.34,0
573,AUT,2021-01-11,36070,36070,0,0.4,0.4,0
574,AUT,2021-01-12,50562,50562,0,0.56,0.56,0
575,AUT,2021-01-13,65746,65746,0,0.73,0.73,0
576,AUT,2021-01-14,82250,82250,0,0.91,0.91,0
577,AUT,2021-01-15,100229,100226,3,1.11,1.11,0
578,AUT,2021-01-16,106979,106967,12,1.19,1.19,0
579,AUT,2021-01-17,112661,112289,372,1.25,1.25,0
580,AUT,2021-01-18,124030,122769,1261,1.38,1.36,0.01
581,AUT,2021-01-19,149788,147080,2708,1.66,1.63,0.03
582,AUT,2021-01-20,173223,169230,3993,1.92,1.88,0.04
583,AUT,2021-01-21,192841,188684,4157,2.14,2.09,0.05
584,AUT,2021-01-22,204489,199750,4739,2.27,2.22,0.05
585,AUT,2021-01-23,207604,202863,4741,2.31,2.25,0.05
586,AUT,2021-01-24,208843,204100,4743,2.32,2.27,0.05
587,AUT,2021-01-25,210330,205480,4850,2.34,2.28,0.05
588,AUT,2021-01-26,218796,213057,5739,2.43,2.37,0.06
589,AUT,2021-01-27,226781,220522,6259,2.52,2.45,0.07
590,AUT,2021-01-28,236586,227702,8884,2.63,2.53,0.1
591,AUT,2021-01-29,251505,233009,18496,2.79,2.59,0.21
592,AUT,2021-01-30,255170,234337,20833,2.83,2.6,0.23
593,AUT,2021-01-31,256521,234691,21830,2.85,2.61,0.24
594,AUT,2021-02-01,261142,236261,24881,2.9,2.62,0.28
595,AUT,2021-02-02,278192,239375,38817,3.09,2.66,0.43
596,AUT,2021-02-03,295908,242577,53331,3.29,2.69,0.59
597,AUT,2021-02-04,315950,245548,70402,3.51,2.73,0.78
598,AUT,2021-02-05,336790,249614,87176,3.74,2.77,0.97
599,AUT,2021-02-06,345746,252354,93392,3.84,2.8,1.04
600,AUT,2021-02-07,350735,252956,97779,3.89,2.81,1.09
601,AUT,2021-02-08,360316,254986,105330,4,2.83,1.17
602,AUT,2021-02-09,379400,257804,121596,4.21,2.86,1.35
603,AUT,2021-02-10,400988,261330,139658,4.45,2.9,1.55
604,AUT,2021-02-11,425122,266536,158586,4.72,2.96,1.76
605,AUT,2021-02-12,451535,274816,176719,5.01,3.05,1.96
606,AUT,2021-02-13,461837,280049,181788,5.13,3.11,2.02
607,AUT,2021-02-14,463847,280501,183346,5.15,3.11,2.04
608,AUT,2021-02-15,470933,284399,186534,5.23,3.16,2.07
609,AUT,2021-02-16,485327,291338,193989,5.39,3.23,2.15
610,AUT,2021-02-17,504571,301036,203535,5.6,3.34,2.26
611,AUT,2021-02-18,524062,312595,211467,5.82,3.47,2.35
612,AUT,2021-02-19,545294,325436,219858,6.05,3.61,2.44
613,AUT,2021-02-20,558193,336637,221556,6.2,3.74,2.46
614,AUT,2021-02-21,564054,342145,221909,6.26,3.8,2.46
615,AUT,2021-02-22,570938,347214,223724,6.34,3.86,2.48
616,AUT,2021-02-23,585544,357396,228148,6.5,3.97,2.53
617,AUT,2021-02-24,605100,373537,231563,6.72,4.15,2.57
618,AUT,2021-02-25,624832,389746,235086,6.94,4.33,2.61
619,AUT,2021-02-26,653232,413472,239760,7.25,4.59,2.66
620,AUT,2021-02-27,677787,436081,241706,7.53,4.84,2.68
621,AUT,2021-02-28,687979,445830,242149,7.64,4.95,2.69
622,AUT,2021-03-01,696567,453573,242994,7.73,5.04,2.7
623,AUT,2021-03-02,721542,476241,245301,8.01,5.29,2.72
624,AUT,2021-03-03,749126,501494,247632,8.32,5.57,2.75
625,AUT,2021-03-04,776022,525650,250372,8.62,5.84,2.78
626,AUT,2021-03-05,812083,558804,253279,9.02,6.2,2.81
627,AUT,2021-03-06,839897,584144,255753,9.33,6.49,2.84
628,AUT,2021-03-07,851705,595316,256389,9.46,6.61,2.85
629,AUT,2021-03-08,863111,605356,257755,9.58,6.72,2.86
630,AUT,2021-03-09,891123,629919,261204,9.89,6.99,2.9
631,AUT,2021-03-10,919827,654152,265675,10.21,7.26,2.95
632,AUT,2021-03-11,964148,693088,271060,10.71,7.7,3.01
633,AUT,2021-03-12,1021802,745436,276366,11.35,8.28,3.07
634,AUT,2021-03-13,1073367,791291,282076,11.92,8.79,3.13
635,AUT,2021-03-14,1102907,816642,286265,12.25,9.07,3.18
636,AUT,2021-03-15,1123525,835001,288524,12.47,9.27,3.2
637,AUT,2021-03-16,1151473,856720,294753,12.79,9.51,3.27
638,AUT,2021-03-17,1184832,882125,302707,13.16,9.79,3.36
639,AUT,2021-03-18,1219214,908504,310710,13.54,10.09,3.45
640,AUT,2021-03-19,1272301,953224,319077,14.13,10.58,3.54
641,AUT,2021-03-20,1318997,990458,328539,14.65,11,3.65
642,AUT,2021-03-21,1334354,1002007,332347,14.82,11.13,3.69
643,AUT,2021-03-22,1349966,1015145,334821,14.99,11.27,3.72
644,AUT,2021-03-23,1384534,1033595,350939,15.37,11.48,3.9
645,AUT,2021-03-24,1422991,1054565,368426,15.8,11.71,4.09
646,AUT,2021-03-25,1467752,1083310,384442,16.3,12.03,4.27
647,AUT,2021-03-26,1517296,1114728,402568,16.85,12.38,4.47
648,AUT,2021-03-27,1557495,1140452,417043,17.29,12.66,4.63
649,AUT,2021-03-28,1571778,1150166,421612,17.45,12.77,4.68
650,AUT,2021-03-29,1597786,1170759,427027,17.74,13,4.74
651,AUT,2021-03-30,1638138,1199582,438556,18.19,13.32,4.87
652,AUT,2021-03-31,1672491,1221277,451214,18.57,13.56,5.01
653,AUT,2021-04-01,1712889,1243606,469283,19.02,13.81,5.21
654,AUT,2021-04-02,1755848,1267966,487882,19.5,14.08,5.42
655,AUT,2021-04-03,1776974,1280518,496456,19.73,14.22,5.51
656,AUT,2021-04-04,1786927,1288721,498206,19.84,14.31,5.53
657,AUT,2021-04-05,1799346,1296414,502932,19.98,14.39,5.58
658,AUT,2021-04-06,1836161,1321498,514663,20.39,14.67,5.71
659,AUT,2021-04-07,1889302,1359584,529718,20.98,15.1,5.88
660,AUT,2021-04-08,1958326,1404889,553437,21.74,15.6,6.14
661,AUT,2021-04-09,2033346,1448697,584649,22.58,16.09,6.49
662,AUT,2021-04-10,2096381,1484298,612083,23.28,16.48,6.8
663,AUT,2021-04-11,2121693,1494460,627233,23.56,16.59,6.96
664,AUT,2021-04-12,2154019,1520597,633422,23.92,16.88,7.03
665,AZE,2021-01-17,0,0,0,0,0,0
666,AZE,2021-01-18,0,0,0,0,0,0
667,AZE,2021-01-19,0,0,0,0,0,0
668,AZE,2021-01-20,0,0,0,0,0,0
669,AZE,2021-01-21,0,0,0,0,0,0
670,AZE,2021-01-22,0,0,0,0,0,0
671,AZE,2021-01-23,0,0,0,0,0,0
672,AZE,2021-01-24,0,0,0,0,0,0
673,AZE,2021-01-25,0,0,0,0,0,0
674,AZE,2021-01-26,0,0,0,0,0,0
675,AZE,2021-01-27,0,0,0,0,0,0
676,AZE,2021-01-28,0,0,0,0,0,0
677,AZE,2021-01-29,0,0,0,0,0,0
678,AZE,2021-01-30,0,0,0,0,0,0
679,AZE,2021-01-31,0,0,0,0,0,0
680,AZE,2021-02-01,0,0,0,0,0,0
681,AZE,2021-02-02,0,0,0,0,0,0
682,AZE,2021-02-03,0,0,0,0,0,0
683,AZE,2021-02-04,0,0,0,0,0,0
684,AZE,2021-02-05,0,0,0,0,0,0
685,AZE,2021-02-06,65000,65000,0,0.64,0.64,0
686,AZE,2021-02-07,0,0,0,0,0,0
687,AZE,2021-02-08,0,0,0,0,0,0
688,AZE,2021-02-09,0,0,0,0,0,0
689,AZE,2021-02-10,0,0,0,0,0,0
690,AZE,2021-02-11,0,0,0,0,0,0
691,AZE,2021-02-12,0,0,0,0,0,0
692,AZE,2021-02-13,0,0,0,0,0,0
693,AZE,2021-02-14,0,0,0,0,0,0
694,AZE,2021-02-15,0,0,0,0,0,0
695,AZE,2021-02-16,0,0,0,0,0,0
696,AZE,2021-02-17,0,0,0,0,0,0
697,AZE,2021-02-18,0,0,0,0,0,0
698,AZE,2021-02-19,0,0,0,0,0,0
699,AZE,2021-02-20,0,0,0,0,0,0
700,AZE,2021-02-21,0,0,0,0,0,0
701,AZE,2021-02-22,0,0,0,0,0,0
702,AZE,2021-02-23,0,0,0,0,0,0
703,AZE,2021-02-24,0,0,0,0,0,0
704,AZE,2021-02-25,0,0,0,0,0,0
705,AZE,2021-02-26,0,0,0,0,0,0
706,AZE,2021-02-27,0,0,0,0,0,0
707,AZE,2021-02-28,0,0,0,0,0,0
708,AZE,2021-03-01,293360,293360,0,2.89,2.89,0
709,AZE,2021-03-02,0,0,0,0,0,0
710,AZE,2021-03-03,337315,337315,0,3.33,3.33,0
711,AZE,2021-03-04,0,0,0,0,0,0
712,AZE,2021-03-05,0,0,0,0,0,0
713,AZE,2021-03-06,0,0,0,0,0,0
714,AZE,2021-03-07,0,0,0,0,0,0
715,AZE,2021-03-08,0,0,0,0,0,0
716,AZE,2021-03-09,411496,411496,0,4.06,4.06,0
717,AZE,2021-03-10,428635,428635,0,4.23,4.23,0
718,AZE,2021-03-11,436849,436849,0,4.31,4.31,0
719,AZE,2021-03-12,443888,443888,0,4.38,4.38,0
720,AZE,2021-03-13,450316,450316,0,4.44,4.44,0
721,AZE,2021-03-14,453586,453586,0,4.47,4.47,0
722,AZE,2021-03-15,0,0,0,0,0,0
723,AZE,2021-03-16,0,0,0,0,0,0
724,AZE,2021-03-17,0,0,0,0,0,0
725,AZE,2021-03-18,0,0,0,0,0,0
726,AZE,2021-03-19,0,0,0,0,0,0
727,AZE,2021-03-20,482664,482664,0,4.76,4.76,0
728,AZE,2021-03-21,0,0,0,0,0,0
729,AZE,2021-03-22,0,0,0,0,0,0
730,AZE,2021-03-23,0,0,0,0,0,0
731,AZE,2021-03-24,0,0,0,0,0,0
732,AZE,2021-03-25,0,0,0,0,0,0
733,AZE,2021-03-26,510420,510420,0,5.03,5.03,0
734,AZE,2021-03-27,0,0,0,0,0,0
735,AZE,2021-03-28,0,0,0,0,0,0
736,AZE,2021-03-29,0,0,0,0,0,0
737,AZE,2021-03-30,0,0,0,0,0,0
738,AZE,2021-03-31,0,0,0,0,0,0
739,AZE,2021-04-01,856363,558485,297878,8.45,5.51,2.94
740,AZE,2021-04-02,889033,569994,319039,8.77,5.62,3.15
741,AZE,2021-04-03,924813,582463,342350,9.12,5.74,3.38
742,AZE,2021-04-04,947745,590914,356831,9.35,5.83,3.52
743,AZE,2021-04-05,947947,591012,356935,9.35,5.83,3.52
744,AZE,2021-04-06,982291,611471,370820,9.69,6.03,3.66
745,AZE,2021-04-07,1025790,639463,386327,10.12,6.31,3.81
746,AZE,2021-04-08,1069488,672503,396985,10.55,6.63,3.92
747,AZE,2021-04-09,1111722,706433,405289,10.96,6.97,4
748,AZE,2021-04-10,1153549,739319,414230,11.38,7.29,4.09
749,AZE,2021-04-11,1177087,758275,418812,11.61,7.48,4.13
750,BHS,2021-03-17,110,110,0,0.03,0.03,0
751,BHS,2021-03-18,7000,7000,0,1.78,1.78,0
752,BHS,2021-03-19,0,0,0,0,0,0
753,BHS,2021-03-20,0,0,0,0,0,0
754,BHS,2021-03-21,0,0,0,0,0,0
755,BHS,2021-03-22,0,0,0,0,0,0
756,BHS,2021-03-23,0,0,0,0,0,0
757,BHS,2021-03-24,0,0,0,0,0,0
758,BHS,2021-03-25,0,0,0,0,0,0
759,BHS,2021-03-26,0,0,0,0,0,0
760,BHS,2021-03-27,0,0,0,0,0,0
761,BHS,2021-03-28,0,0,0,0,0,0
762,BHS,2021-03-29,0,0,0,0,0,0
763,BHS,2021-03-30,0,0,0,0,0,0
764,BHS,2021-03-31,0,0,0,0,0,0
765,BHS,2021-04-01,0,0,0,0,0,0
766,BHS,2021-04-02,0,0,0,0,0,0
767,BHS,2021-04-03,0,0,0,0,0,0
768,BHS,2021-04-04,0,0,0,0,0,0
769,BHS,2021-04-05,0,0,0,0,0,0
770,BHS,2021-04-06,0,0,0,0,0,0
771,BHS,2021-04-07,10000,10000,0,2.54,2.54,0
772,BHR,2020-12-23,38965,38965,0,2.29,2.29,0
773,BHR,2020-12-24,50071,50071,0,2.94,2.94,0
774,BHR,2020-12-25,50543,50543,0,2.97,2.97,0
775,BHR,2020-12-26,51556,51556,0,3.03,3.03,0
776,BHR,2020-12-27,53614,53614,0,3.15,3.15,0
777,BHR,2020-12-28,55014,55014,0,3.23,3.23,0
778,BHR,2020-12-29,56041,56041,0,3.29,3.29,0
779,BHR,2020-12-30,57317,57317,0,3.37,3.37,0
780,BHR,2020-12-31,58643,58643,0,3.45,3.45,0
781,BHR,2021-01-01,59351,59351,0,3.49,3.49,0
782,BHR,2021-01-02,60097,60097,0,3.53,3.53,0
783,BHR,2021-01-03,60689,60689,0,3.57,3.57,0
784,BHR,2021-01-04,61612,61612,0,3.62,3.62,0
785,BHR,2021-01-05,63893,63893,0,3.75,3.75,0
786,BHR,2021-01-06,68472,68472,0,4.02,4.02,0
787,BHR,2021-01-07,72239,72239,0,4.25,4.25,0
788,BHR,2021-01-08,78291,78291,0,4.6,4.6,0
789,BHR,2021-01-09,84157,84157,0,4.95,4.95,0
790,BHR,2021-01-10,89250,89250,0,5.25,5.25,0
791,BHR,2021-01-11,92598,92598,0,5.44,5.44,0
792,BHR,2021-01-12,97776,97776,0,5.75,5.75,0
793,BHR,2021-01-13,0,101363,0,0,5.96,0
794,BHR,2021-01-14,0,109566,0,0,6.44,0
795,BHR,2021-01-15,0,122819,0,0,7.22,0
796,BHR,2021-01-16,0,137159,0,0,8.06,0
797,BHR,2021-01-17,0,141563,0,0,8.32,0
798,BHR,2021-01-18,0,142831,0,0,8.39,0
799,BHR,2021-01-19,0,143596,0,0,8.44,0
800,BHR,2021-01-20,0,144130,0,0,8.47,0
801,BHR,2021-01-21,0,0,0,0,0,0
802,BHR,2021-01-22,0,0,0,0,0,0
803,BHR,2021-01-23,0,0,0,0,0,0
804,BHR,2021-01-24,0,0,0,0,0,0
805,BHR,2021-01-25,0,0,0,0,0,0
806,BHR,2021-01-26,0,165953,0,0,9.75,0
807,BHR,2021-01-27,0,167731,0,0,9.86,0
808,BHR,2021-01-28,0,169440,0,0,9.96,0
809,BHR,2021-01-29,0,169810,0,0,9.98,0
810,BHR,2021-01-30,0,170433,0,0,10.02,0
811,BHR,2021-01-31,0,171568,0,0,10.08,0
812,BHR,2021-02-01,0,172912,0,0,10.16,0
813,BHR,2021-02-02,0,174075,0,0,10.23,0
814,BHR,2021-02-03,0,175094,0,0,10.29,0
815,BHR,2021-02-04,0,177233,0,0,10.42,0
816,BHR,2021-02-05,0,179550,0,0,10.55,0
817,BHR,2021-02-06,0,182543,0,0,10.73,0
818,BHR,2021-02-07,0,191406,0,0,11.25,0
819,BHR,2021-02-08,0,201116,0,0,11.82,0
820,BHR,2021-02-09,0,212940,0,0,12.51,0
821,BHR,2021-02-10,0,219595,0,0,12.91,0
822,BHR,2021-02-11,0,224919,0,0,13.22,0
823,BHR,2021-02-12,0,232540,0,0,13.67,0
824,BHR,2021-02-13,0,242260,0,0,14.24,0
825,BHR,2021-02-14,0,248775,0,0,14.62,0
826,BHR,2021-02-15,0,250946,0,0,14.75,0
827,BHR,2021-02-16,0,252990,0,0,14.87,0
828,BHR,2021-02-17,0,257580,0,0,15.14,0
829,BHR,2021-02-18,0,263422,0,0,15.48,0
830,BHR,2021-02-19,0,268273,0,0,15.77,0
831,BHR,2021-02-20,0,271749,0,0,15.97,0
832,BHR,2021-02-21,0,274960,0,0,16.16,0
833,BHR,2021-02-22,0,278222,0,0,16.35,0
834,BHR,2021-02-23,0,281425,0,0,16.54,0
835,BHR,2021-02-24,0,284948,0,0,16.75,0
836,BHR,2021-02-25,0,290103,0,0,17.05,0
837,BHR,2021-02-26,0,292917,0,0,17.21,0
838,BHR,2021-02-27,0,295296,0,0,17.35,0
839,BHR,2021-02-28,0,298171,0,0,17.52,0
840,BHR,2021-03-01,0,301103,0,0,17.7,0
841,BHR,2021-03-02,0,302671,0,0,17.79,0
842,BHR,2021-03-03,0,303962,0,0,17.86,0
843,BHR,2021-03-04,0,305619,0,0,17.96,0
844,BHR,2021-03-05,0,307142,0,0,18.05,0
845,BHR,2021-03-06,506519,307145,199374,29.77,18.05,11.72
846,BHR,2021-03-07,509907,308465,201442,29.97,18.13,11.84
847,BHR,2021-03-08,512420,309741,202679,30.11,18.2,11.91
848,BHR,2021-03-09,514559,310644,203915,30.24,18.26,11.98
849,BHR,2021-03-10,517901,311829,206072,30.44,18.33,12.11
850,BHR,2021-03-11,520429,312104,208325,30.58,18.34,12.24
851,BHR,2021-03-12,522344,312119,210225,30.7,18.34,12.35
852,BHR,2021-03-13,534625,322508,212117,31.42,18.95,12.47
853,BHR,2021-03-14,551197,337016,214181,32.39,19.81,12.59
854,BHR,2021-03-15,566796,349970,216826,33.31,20.57,12.74
855,BHR,2021-03-16,580539,361241,219298,34.12,21.23,12.89
856,BHR,2021-03-17,597446,374873,222573,35.11,22.03,13.08
857,BHR,2021-03-18,613946,386426,227520,36.08,22.71,13.37
858,BHR,2021-03-19,626751,396356,230395,36.83,23.29,13.54
859,BHR,2021-03-20,640104,407322,232782,37.62,23.94,13.68
860,BHR,2021-03-21,653236,417364,235872,38.39,24.53,13.86
861,BHR,2021-03-22,667155,428240,238915,39.21,25.17,14.04
862,BHR,2021-03-23,680081,439433,240648,39.97,25.82,14.14
863,BHR,2021-03-24,694679,452551,242128,40.83,26.6,14.23
864,BHR,2021-03-25,707980,464040,243940,41.61,27.27,14.34
865,BHR,2021-03-26,717408,471927,245481,42.16,27.73,14.43
866,BHR,2021-03-27,724001,478094,245907,42.55,28.1,14.45
867,BHR,2021-03-28,735717,487640,248077,43.24,28.66,14.58
868,BHR,2021-03-29,747008,496492,250516,43.9,29.18,14.72
869,BHR,2021-03-30,755549,502541,253008,44.4,29.53,14.87
870,BHR,2021-03-31,766317,510877,255440,45.04,30.02,15.01
871,BHR,2021-04-01,775196,517603,257593,45.56,30.42,15.14
872,BHR,2021-04-02,782530,522955,259575,45.99,30.73,15.25
873,BHR,2021-04-03,797924,527339,270585,46.89,30.99,15.9
874,BHR,2021-04-04,817379,530415,286964,48.04,31.17,16.86
875,BHR,2021-04-05,836788,534356,302432,49.18,31.4,17.77
876,BHR,2021-04-06,856326,539956,316370,50.33,31.73,18.59
877,BHR,2021-04-07,879825,546540,333285,51.71,32.12,19.59
878,BHR,2021-04-08,900875,552084,348791,52.94,32.45,20.5
879,BHR,2021-04-09,919222,557298,361924,54.02,32.75,21.27
880,BHR,2021-04-10,939068,562253,376815,55.19,33.04,22.14
881,BHR,2021-04-11,956471,565171,391300,56.21,33.21,23
882,BHR,2021-04-12,973982,568892,405090,57.24,33.43,23.81
883,BGD,2021-01-26,0,0,0,0,0,0
884,BGD,2021-01-27,26,26,0,0,0,0
885,BGD,2021-01-28,567,567,0,0,0,0
886,BGD,2021-01-29,0,0,0,0,0,0
887,BGD,2021-01-30,0,0,0,0,0,0
888,BGD,2021-01-31,0,0,0,0,0,0
889,BGD,2021-02-01,0,0,0,0,0,0
890,BGD,2021-02-02,0,0,0,0,0,0
891,BGD,2021-02-03,0,0,0,0,0,0
892,BGD,2021-02-04,0,0,0,0,0,0
893,BGD,2021-02-05,0,0,0,0,0,0
894,BGD,2021-02-06,0,0,0,0,0,0
895,BGD,2021-02-07,31160,31160,0,0.02,0.02,0
896,BGD,2021-02-08,0,0,0,0,0,0
897,BGD,2021-02-09,179318,179318,0,0.11,0.11,0
898,BGD,2021-02-10,337769,337769,0,0.21,0.21,0
899,BGD,2021-02-11,0,0,0,0,0,0
900,BGD,2021-02-12,0,0,0,0,0,0
901,BGD,2021-02-13,736680,736680,0,0.45,0.45,0
902,BGD,2021-02-14,906033,906033,0,0.55,0.55,0
903,BGD,2021-02-15,1132711,1132711,0,0.69,0.69,0
904,BGD,2021-02-16,1359613,1359613,0,0.83,0.83,0
905,BGD,2021-02-17,1586368,1586368,0,0.96,0.96,0
906,BGD,2021-02-18,1848313,1848313,0,1.12,1.12,0
907,BGD,2021-02-19,0,0,0,0,0,0
908,BGD,2021-02-20,2082877,2082877,0,1.26,1.26,0
909,BGD,2021-02-21,0,0,0,0,0,0
910,BGD,2021-02-22,2308157,2308157,0,1.4,1.4,0
911,BGD,2021-02-23,2491053,2491053,0,1.51,1.51,0
912,BGD,2021-02-24,2673038,2673038,0,1.62,1.62,0
913,BGD,2021-02-25,2850940,2850940,0,1.73,1.73,0
914,BGD,2021-02-26,0,0,0,0,0,0
915,BGD,2021-02-27,2984773,2984773,0,1.81,1.81,0
916,BGD,2021-02-28,3110525,3110525,0,1.89,1.89,0
917,BGD,2021-03-01,0,0,0,0,0,0
918,BGD,2021-03-02,3341505,3341505,0,2.03,2.03,0
919,BGD,2021-03-03,0,0,0,0,0,0
920,BGD,2021-03-04,3581169,3581169,0,2.17,2.17,0
921,BGD,2021-03-05,0,0,0,0,0,0
922,BGD,2021-03-06,0,0,0,0,0,0
923,BGD,2021-03-07,3682152,3682152,0,2.24,2.24,0
924,BGD,2021-03-08,0,0,0,0,0,0
925,BGD,2021-03-09,4013963,4013963,0,2.44,2.44,0
926,BGD,2021-03-10,0,0,0,0,0,0
927,BGD,2021-03-11,4218127,4218127,0,2.56,2.56,0
928,BGD,2021-03-12,0,0,0,0,0,0
929,BGD,2021-03-13,0,0,0,0,0,0
930,BGD,2021-03-14,4398094,4398094,0,2.67,2.67,0
931,BGD,2021-03-15,0,0,0,0,0,0
932,BGD,2021-03-16,4580391,4580391,0,2.78,2.78,0
933,BGD,2021-03-17,0,0,0,0,0,0
934,BGD,2021-03-18,4687824,4687824,0,2.85,2.85,0
935,BGD,2021-03-19,0,0,0,0,0,0
936,BGD,2021-03-20,4760747,4760747,0,2.89,2.89,0
937,BGD,2021-03-21,0,0,0,0,0,0
938,BGD,2021-03-22,4911902,4911902,0,2.98,2.98,0
939,BGD,2021-03-23,0,0,0,0,0,0
940,BGD,2021-03-24,5069049,5069049,0,3.08,3.08,0
941,BGD,2021-03-25,5139456,5139456,0,3.12,3.12,0
942,BGD,2021-03-26,0,0,0,0,0,0
943,BGD,2021-03-27,0,0,0,0,0,0
944,BGD,2021-03-28,0,0,0,0,0,0
945,BGD,2021-03-29,5319679,5319679,0,3.23,3.23,0
946,BGD,2021-03-30,0,0,0,0,0,0
947,BGD,2021-03-31,5370431,5370431,0,3.26,3.26,0
948,BGD,2021-04-01,5412691,5412691,0,3.29,3.29,0
949,BGD,2021-04-02,0,0,0,0,0,0
950,BGD,2021-04-03,5452634,5452634,0,3.31,3.31,0
951,BGD,2021-04-04,5498172,5498172,0,3.34,3.34,0
952,BGD,2021-04-05,5539494,5539494,0,3.36,3.36,0
953,BGD,2021-04-06,0,0,0,0,0,0
954,BGD,2021-04-07,5568703,5568703,0,3.38,3.38,0
955,BGD,2021-04-08,5664830,5583507,81323,3.44,3.39,0.05
956,BGD,2021-04-09,0,0,0,0,0,0
957,BGD,2021-04-10,5821476,5603450,218026,3.53,3.4,0.13
958,BGD,2021-04-11,6010824,5627107,383717,3.65,3.42,0.23
959,BGD,2021-04-12,6172159,5649563,522596,3.75,3.43,0.32
960,BRB,2021-02-15,4490,4490,0,1.56,1.56,0
961,BRB,2021-02-16,6683,6683,0,2.33,2.33,0
962,BRB,2021-02-17,9115,9115,0,3.17,3.17,0
963,BRB,2021-02-18,11494,11494,0,4,4,0
964,BRB,2021-02-19,14411,14411,0,5.01,5.01,0
965,BRB,2021-02-20,15837,15837,0,5.51,5.51,0
966,BRB,2021-02-21,16544,16544,0,5.76,5.76,0
967,BRB,2021-02-22,19089,19089,0,6.64,6.64,0
968,BRB,2021-02-23,22037,22037,0,7.67,7.67,0
969,BRB,2021-02-24,25578,25578,0,8.9,8.9,0
970,BRB,2021-02-25,29283,29283,0,10.19,10.19,0
971,BRB,2021-02-26,33633,33633,0,11.7,11.7,0
972,BRB,2021-02-27,36749,36749,0,12.79,12.79,0
973,BRB,2021-02-28,38615,38615,0,13.44,13.44,0
974,BRB,2021-03-01,41125,41125,0,14.31,14.31,0
975,BRB,2021-03-02,43235,43235,0,15.05,15.05,0
